Tran ID,Cat,Item,Qty,Unit Price
31675,legumes,chickpeas,5,8.18
31675,legumes,lentils,5,5.09
31687,vegetables,broccoli,2,4.36
31687,fruits,grapes,4,8.84
31687,vegetables,broccoli,1,4.36
31703,fruits,grapes,5,8.84
31703,vegetables,broccoli,3,4.36
31703,fruits,apples,2,3.85
31703,fruits,grapes,2,8.84
31705,fruits,bananas,5,5.09
31705,fruits,grapes,5,8.84
31715,fruits,bananas,3,5.09
31715,legumes,navy beans,4,4.99
31715,fruits,grapes,1,8.84
31723,legumes,black-eyed peas,3,2.96
31725,fruits,grapes,4,8.84
31725,fruits,grapes,1,8.84
31725,legumes,chickpeas,1,8.18
31736,vegetables,broccoli,5,4.36
31736,legumes,black-eyed peas,4,2.96
31736,vegetables,carrots,2,9.93
31755,vegetables,lettuce,3,9.69
31755,vegetables,lettuce,5,9.69
31759,fruits,grapes,2,8.84
31759,vegetables,lettuce,1,9.69
31759,legumes,black-eyed peas,3,2.96
31769,legumes,lentils,4,5.09
31769,fruits,oranges,4,7.89
31776,vegetables,broccoli,4,4.36
31776,fruits,oranges,5,7.89
31776,legumes,navy beans,2,4.99
31776,fruits,grapes,4,8.84
31788,fruits,grapes,3,8.84
31788,legumes,navy beans,3,4.99
31794,vegetables,potatos,5,5.6
31794,legumes,chickpeas,1,8.18
31794,vegetables,potatos,1,5.6
31794,fruits,apples,4,3.85
31801,fruits,bananas,5,5.09
31801,vegetables,broccoli,5,4.36
31801,fruits,oranges,5,7.89
31801,legumes,black-eyed peas,1,2.96
31804,vegetables,carrots,5,9.93
31804,vegetables,potatos,2,5.6
31804,vegetables,potatos,2,5.6
31817,,,2,9.93
31817,legumes,lentils,3,5.09
31817,VEGETABLES,LETTUCE,3,9.69
31823,vegetables,broccoli,2,4.36
31823,vegetables,carrots,4,9.93
31823,legumes,lentils,5,5.09
31829,legumes,chickpeas,2,8.18
31834,vegetables,carrots,1,9.93
31846,legumes,lentils,1,5.09
31846,legumes,chickpeas,3,8.18
31846,vegetables,potatos,3,5.6
31846,vegetables,potatos,4,5.6
31856,fruits,bananas,4,5.09
31859,vegetables,potatos,4,5.6
31859,vegetables,potatos,2,5.6
31859,legumes,lentils,2,5.09
31860,fruits,oranges,3,7.89
31860,legumes,chickpeas,3,8.18
31871,vegetables,lettuce,2,9.69
31874,legumes,lentils,5,5.09
31874,legumes,chickpeas,3,8.18
31874,legumes,lentils,4,5.09
31874,legumes,chickpeas,1,8.18
31881,fruits,apples,3,3.85
31886,,,1,9.69
31886,,,2,5.6
31886,,,1,4.99
31892,fruits,oranges,4,7.89
31892,fruits,bananas,4,5.09
31909,fruits,apples,1,3.85
31909,vegetables,broccoli,5,4.36
31909,vegetables,broccoli,3,4.36
31909,legumes,black-eyed peas,1,2.96
31919,vegetables,lettuce,4,9.69
31919,legumes,black-eyed peas,2,2.96
31919,fruits,grapes,5,8.84
31919,vegetables,carrots,4,9.93
31930,legumes,navy beans,5,4.99
31934,legumes,navy beans,4,4.99
31934,legumes,lentils,1,5.09
31943,legumes,lentils,3,5.09
31943,vegetables,potatos,1,5.6
31943,fruits,apples,5,3.85
31952,legumes,navy beans,1,4.99
31964,fruits,oranges,3,7.89
31964,vegetables,lettuce,3,9.69
31964,vegetables,broccoli,4,4.36
31964,legumes,chickpeas,4,8.18
31965,legumes,black-eyed peas,4,2.96
31965,legumes,black-eyed peas,3,2.96
31965,legumes,navy beans,2,4.99
31965,fruits,apples,3,3.85
31972,vegetables,carrots,1,9.93
31972,legumes,chickpeas,5,8.18
31972,legumes,black-eyed peas,5,2.96
31979,fruits,apples,2,3.85
31979,legumes,chickpeas,5,8.18
31979,fruits,grapes,2,8.84
31979,vegetables,carrots,5,9.93
31989,fruits,oranges,1,7.89
31997,legumes,black-eyed peas,2,2.96
31997,fruits,apples,3,3.85
31997,legumes,lentils,5,5.09
31997,legumes,chickpeas,4,8.18
31999,fruits,oranges,2,7.89
31999,vegetables,potatos,4,5.6
31999,legumes,chickpeas,1,8.18
31999,vegetables,broccoli,4,4.36
32007,fruits,apples,2,3.85
32007,vegetables,potatos,5,5.6
32013,legumes,chickpeas,2,8.18
32021,fruits,grapes,3,8.84
32021,vegetables,broccoli,3,4.36
32021,vegetables,potatos,2,5.6
32027,vegetables,broccoli,5,4.36
32027,vegetables,carrots,1,9.93
32030,fruits,bananas,3,5.09
32037,fruits,bananas,5,5.09
32048,legumes,lentils,4,5.09
32048,legumes,navy beans,1,4.99
32056,fruits,bananas,4,5.09
32056,vegetables,carrots,1,9.93
32056,vegetables,potatos,2,5.6
32060,vegetables,potatos,2,5.6
32065,legumes,chickpeas,1,8.18
32065,legumes,navy beans,3,4.99
32073,legumes,lentils,4,5.09
32073,legumes,chickpeas,1,8.18
32073,legumes,chickpeas,3,8.18
32073,vegetables,lettuce,2,9.69
32087,fruits,grapes,4,8.84
32087,vegetables,carrots,1,9.93
32087,fruits,bananas,5,5.09
32098,vegetables,potatos,5,5.6
32101,vegetables,potatos,2,5.6
32104,legumes,navy beans,1,4.99
32104,fruits,apples,1,3.85
32118,fruits,bananas,1,5.09
32127,fruits,grapes,4,8.84
32127,fruits,apples,2,3.85
32127,fruits,bananas,5,5.09
32137,legumes,navy beans,2,4.99
32137,vegetables,potatos,3,5.6
32137,legumes,chickpeas,5,8.18
32147,legumes,chickpeas,1,8.18
32147,fruits,apples,4,3.85
32147,fruits,bananas,5,5.09
32155,legumes,lentils,2,5.09
32162,legumes,navy beans,3,4.99
32162,fruits,oranges,5,7.89
32162,fruits,oranges,2,7.89
32162,fruits,grapes,4,8.84
32181,vegetables,carrots,4,9.93
32181,fruits,oranges,5,7.89
32190,legumes,chickpeas,4,8.18
32199,fruits,apples,3,3.85
32217,fruits,apples,4,3.85
32217,fruits,oranges,1,7.89
32217,vegetables,potatos,4,5.6
32217,legumes,black-eyed peas,5,2.96
32229,vegetables,lettuce,4,9.69
32229,vegetables,lettuce,2,9.69
32229,vegetables,broccoli,5,4.36
32234,fruits,bananas,3,5.09
32239,vegetables,broccoli,3,4.36
32239,vegetables,lettuce,2,9.69
32249,legumes,lentils,1,5.09
32249,legumes,navy beans,3,4.99
32249,fruits,apples,2,3.85
32249,legumes,lentils,3,5.09
32258,vegetables,lettuce,1,9.69
32258,vegetables,lettuce,4,9.69
32258,legumes,lentils,1,5.09
32258,fruits,apples,1,3.85
32261,fruits,oranges,5,7.89
32261,fruits,oranges,1,7.89
32261,fruits,apples,4,3.85
32264,legumes,lentils,1,5.09
32264,fruits,apples,3,3.85
32274,fruits,bananas,2,5.09
32274,vegetables,potatos,5,5.6
32275,vegetables,lettuce,5,9.69
32286,fruits,oranges,2,7.89
32286,vegetables,potatos,3,5.6
32286,legumes,black-eyed peas,1,2.96
32286,fruits,bananas,5,5.09
32295,fruits,apples,1,3.85
32298,vegetables,potatos,2,5.6
32299,fruits,bananas,1,5.09
32299,legumes,lentils,1,5.09
32299,fruits,grapes,1,8.84
32308,fruits,grapes,2,8.84
32309,fruits,bananas,4,5.09
32309,legumes,lentils,2,5.09
32310,fruits,bananas,2,5.09
32314,fruits,grapes,1,8.84
32314,fruits,apples,3,3.85
32318,legumes,lentils,3,5.09
32318,legumes,chickpeas,3,8.18
32318,fruits,apples,2,3.85
32318,vegetables,broccoli,2,4.36
32327,vegetables,broccoli,1,4.36
32330,,,4,8.84
32341,vegetables,broccoli,5,4.36
32344,legumes,navy beans,3,4.99
32344,fruits,grapes,4,8.84
32363,LEGUMES,BLACK-EYED PEAS,2,2.96
32364,fruits,oranges,1,7.89
32364,legumes,lentils,5,5.09
32364,legumes,black-eyed peas,1,2.96
32364,fruits,grapes,5,8.84
32374,legumes,chickpeas,2,8.18
32384,vegetables,lettuce,5,9.69
32384,legumes,navy beans,4,4.99
32384,vegetables,broccoli,4,4.36
32388,vegetables,carrots,5,9.93
32388,legumes,black-eyed peas,1,2.96
32388,vegetables,potatos,3,5.6
32399,legumes,chickpeas,4,8.18
32399,legumes,navy beans,5,4.99
32399,vegetables,broccoli,4,4.36
32399,fruits,grapes,3,8.84
32406,fruits,apples,1,3.85
32406,vegetables,broccoli,5,4.36
32410,fruits,bananas,4,5.09
32410,vegetables,carrots,3,9.93
32415,vegetables,lettuce,1,9.69
32415,legumes,chickpeas,4,8.18
32415,fruits,apples,3,3.85
32423,vegetables,carrots,3,9.93
32433,legumes,chickpeas,3,8.18
32433,vegetables,broccoli,4,4.36
32436,fruits,apples,3,3.85
32436,vegetables,potatos,3,5.6
32436,legumes,chickpeas,1,8.18
32436,legumes,black-eyed peas,2,2.96
32444,legumes,lentils,2,5.09
32444,fruits,oranges,1,7.89
32444,fruits,apples,1,3.85
32444,fruits,bananas,3,5.09
32451,legumes,chickpeas,1,8.18
32451,vegetables,broccoli,2,4.36
32455,legumes,navy beans,5,4.99
32465,legumes,lentils,5,5.09
32465,vegetables,lettuce,2,9.69
32469,fruits,apples,3,3.85
32469,legumes,navy beans,4,4.99
32479,vegetables,potatos,2,5.6
32479,vegetables,broccoli,3,4.36
32479,legumes,lentils,3,5.09
32479,legumes,black-eyed peas,3,2.96
32490,fruits,oranges,4,7.89
32494,fruits,oranges,1,7.89
32494,legumes,chickpeas,1,8.18
32494,legumes,lentils,1,5.09
32504,legumes,lentils,1,5.09
32504,legumes,chickpeas,5,8.18
32504,legumes,lentils,5,5.09
32504,legumes,lentils,3,5.09
32513,legumes,black-eyed peas,1,2.96
32513,legumes,lentils,2,5.09
32522,vegetables,lettuce,2,9.69
32522,fruits,bananas,3,5.09
32522,legumes,navy beans,5,4.99
32522,vegetables,potatos,5,5.6
32524,vegetables,broccoli,4,4.36
32533,legumes,lentils,2,5.09
32533,vegetables,potatos,2,5.6
32540,fruits,bananas,1,5.09
32540,legumes,chickpeas,3,8.18
32540,vegetables,potatos,5,5.6
32540,legumes,navy beans,2,4.99
32543,vegetables,potatos,5,5.6
32543,vegetables,lettuce,5,9.69
32543,fruits,oranges,5,7.89
32543,vegetables,potatos,5,5.6
32548,legumes,chickpeas,2,8.18
32548,vegetables,potatos,4,5.6
32548,fruits,apples,3,3.85
32548,legumes,lentils,2,5.09
32559,vegetables,potatos,3,5.6
32559,legumes,navy beans,3,4.99
32559,vegetables,lettuce,2,9.69
32559,fruits,apples,5,3.85
32563,vegetables,carrots,1,9.93
32563,vegetables,lettuce,2,9.69
32563,legumes,navy beans,5,4.99
32573,vegetables,broccoli,1,4.36
32573,legumes,chickpeas,1,8.18
32580,vegetables,potatos,1,5.6
32580,legumes,navy beans,4,4.99
32580,legumes,black-eyed peas,3,2.96
32580,vegetables,broccoli,2,4.36
32583,fruits,grapes,3,8.84
32594,legumes,lentils,4,5.09
32601,legumes,black-eyed peas,4,2.96
32607,legumes,lentils,1,5.09
32607,vegetables,lettuce,3,9.69
32607,fruits,bananas,3,5.09
32607,fruits,oranges,4,7.89
32624,vegetables,carrots,3,9.93
32634,vegetables,broccoli,4,4.36
32643,legumes,navy beans,4,4.99
32644,fruits,apples,1,3.85
32644,legumes,chickpeas,3,8.18
32644,vegetables,carrots,5,9.93
32644,fruits,bananas,3,5.09
32653,fruits,grapes,4,8.84
32653,legumes,lentils,4,5.09
32653,legumes,lentils,1,5.09
32653,vegetables,lettuce,4,9.69
32656,fruits,apples,5,3.85
32656,fruits,apples,1,3.85
32656,legumes,chickpeas,5,8.18
32656,vegetables,potatos,2,5.6
32665,vegetables,lettuce,5,9.69
32665,fruits,grapes,2,8.84
32665,fruits,oranges,1,7.89
32665,vegetables,carrots,3,9.93
32674,fruits,bananas,5,5.09
32674,legumes,lentils,2,5.09
32674,vegetables,potatos,3,5.6
32684,vegetables,potatos,3,5.6
32684,vegetables,broccoli,2,4.36
32684,vegetables,carrots,2,9.93
32684,fruits,apples,1,3.85
32688,vegetables,lettuce,4,9.69
32698,vegetables,lettuce,1,9.69
32698,legumes,lentils,3,5.09
32698,legumes,black-eyed peas,4,2.96
32701,legumes,lentils,4,5.09
32701,legumes,chickpeas,2,8.18
32701,fruits,apples,3,3.85
32701,vegetables,carrots,2,9.93
32703,legumes,navy beans,5,4.99
32709,fruits,oranges,1,7.89
32709,fruits,bananas,2,5.09
32709,legumes,chickpeas,3,8.18
32711,vegetables,broccoli,4,4.36
32711,legumes,navy beans,1,4.99
32714,vegetables,lettuce,5,9.69
32714,legumes,lentils,4,5.09
32729,legumes,lentils,4,5.09
32729,legumes,lentils,2,5.09
32729,fruits,bananas,5,5.09
32740,fruits,bananas,3,5.09
32740,vegetables,carrots,4,9.93
32740,fruits,apples,5,3.85
32742,fruits,grapes,2,8.84
32742,legumes,black-eyed peas,1,2.96
32744,fruits,bananas,4,5.09
32744,fruits,oranges,5,7.89
32755,fruits,oranges,5,7.89
32755,legumes,chickpeas,3,8.18
32755,vegetables,lettuce,5,9.69
32755,fruits,bananas,5,5.09
32766,vegetables,broccoli,3,4.36
32767,legumes,black-eyed peas,4,2.96
32771,fruits,grapes,2,8.84
32771,fruits,oranges,1,7.89
32771,fruits,bananas,1,5.09
32783,vegetables,broccoli,4,4.36
32783,fruits,grapes,1,8.84
32786,fruits,apples,3,3.85
32786,legumes,navy beans,1,4.99
32786,vegetables,carrots,4,9.93
32786,vegetables,carrots,5,9.93
32790,fruits,apples,1,3.85
32790,legumes,chickpeas,5,8.18
32790,legumes,black-eyed peas,1,2.96
32790,legumes,chickpeas,5,8.18
32794,vegetables,carrots,2,9.93
32794,fruits,apples,2,3.85
32794,vegetables,lettuce,2,9.69
32794,legumes,lentils,5,5.09
32802,legumes,black-eyed peas,3,2.96
32802,legumes,navy beans,3,4.99
32802,legumes,lentils,3,5.09
32802,fruits,apples,4,3.85
32807,fruits,grapes,3,8.84
32807,legumes,navy beans,4,4.99
32807,legumes,black-eyed peas,3,2.96
32807,fruits,apples,4,3.85
32813,vegetables,potatos,5,5.6
32822,FRUITS,GRAPES,5,8.84
32822,vegetables,lettuce,4,9.69
32822,,,4,2.96
32824,vegetables,potatos,5,5.6
32824,legumes,navy beans,3,4.99
32831,legumes,navy beans,2,4.99
32835,legumes,chickpeas,5,8.18
32835,fruits,grapes,5,8.84
32835,vegetables,lettuce,5,9.69
32838,legumes,black-eyed peas,2,2.96
32838,fruits,oranges,4,7.89
32838,fruits,oranges,2,7.89
32844,fruits,bananas,3,5.09
32844,vegetables,lettuce,4,9.69
32852,vegetables,lettuce,2,9.69
32852,vegetables,broccoli,1,4.36
32852,vegetables,lettuce,1,9.69
32852,fruits,apples,1,3.85
32875,legumes,navy beans,5,4.99
32875,vegetables,lettuce,2,9.69
32875,vegetables,lettuce,5,9.69
32883,fruits,apples,3,3.85
32883,fruits,oranges,2,7.89
32883,fruits,oranges,2,7.89
32889,legumes,navy beans,3,4.99
32889,vegetables,potatos,2,5.6
32889,fruits,oranges,4,7.89
32895,vegetables,broccoli,1,4.36
32895,vegetables,lettuce,3,9.69
32895,vegetables,lettuce,4,9.69
32914,vegetables,lettuce,1,9.69
32914,fruits,oranges,5,7.89
32914,fruits,apples,2,3.85
32916,legumes,chickpeas,2,8.18
32919,legumes,black-eyed peas,1,2.96
32919,vegetables,potatos,2,5.6
32919,vegetables,carrots,1,9.93
32920,fruits,bananas,4,5.09
32931,legumes,black-eyed peas,1,2.96
32943,fruits,oranges,3,7.89
32943,fruits,grapes,2,8.84
32947,vegetables,carrots,3,9.93
32947,vegetables,lettuce,3,9.69
32965,fruits,grapes,3,8.84
32965,vegetables,lettuce,4,9.69
32980,fruits,bananas,4,5.09
32989,legumes,lentils,3,5.09
32989,vegetables,carrots,3,9.93
32989,fruits,oranges,4,7.89
32992,legumes,lentils,4,5.09
32992,legumes,navy beans,3,4.99
32997,fruits,apples,5,3.85
32997,legumes,lentils,2,5.09
32997,fruits,oranges,2,7.89
33002,fruits,oranges,2,7.89
33002,legumes,chickpeas,2,8.18
33002,vegetables,broccoli,4,4.36
33011,legumes,chickpeas,2,8.18
33011,legumes,black-eyed peas,5,2.96
33015,vegetables,broccoli,2,4.36
33015,legumes,navy beans,2,4.99
33022,fruits,apples,1,3.85
33022,legumes,chickpeas,3,8.18
33028,legumes,navy beans,3,4.99
33035,legumes,black-eyed peas,3,2.96
33035,fruits,bananas,4,5.09
33035,legumes,black-eyed peas,3,2.96
33035,vegetables,lettuce,4,9.69
33041,fruits,grapes,4,8.84
33041,legumes,navy beans,1,4.99
33041,fruits,grapes,1,8.84
33041,fruits,apples,4,3.85
33051,fruits,grapes,4,8.84
33051,legumes,lentils,4,5.09
33058,vegetables,carrots,1,9.93
33059,vegetables,lettuce,3,9.69
33059,legumes,lentils,3,5.09
33059,fruits,bananas,2,5.09
33059,vegetables,lettuce,4,9.69
33066,fruits,oranges,4,7.89
33066,vegetables,potatos,3,5.6
33066,vegetables,potatos,5,5.6
33074,fruits,grapes,4,8.84
33074,legumes,black-eyed peas,4,2.96
33083,,,5,5.09
33083,,,1,8.18
33092,legumes,black-eyed peas,4,2.96
33092,vegetables,broccoli,3,4.36
33092,fruits,grapes,4,8.84
33092,fruits,apples,3,3.85
33102,,,1,8.84
33112,fruits,oranges,1,7.89
33112,fruits,oranges,2,7.89
33127,fruits,grapes,2,8.84
33141,legumes,navy beans,5,4.99
33141,vegetables,lettuce,1,9.69
33141,fruits,bananas,1,5.09
33148,vegetables,carrots,5,9.93
33148,fruits,grapes,4,8.84
33148,legumes,black-eyed peas,4,2.96
33153,fruits,oranges,4,7.89
33153,fruits,bananas,3,5.09
33161,fruits,bananas,2,5.09
33161,vegetables,potatos,3,5.6
33161,legumes,chickpeas,1,8.18
33161,vegetables,broccoli,2,4.36
33167,vegetables,lettuce,4,9.69
33167,vegetables,lettuce,3,9.69
33178,fruits,apples,2,3.85
33178,legumes,lentils,2,5.09
33178,legumes,black-eyed peas,5,2.96
33178,vegetables,lettuce,4,9.69
33181,vegetables,lettuce,1,9.69
33184,legumes,lentils,1,5.09
33184,vegetables,potatos,4,5.6
33184,legumes,lentils,3,5.09
33195,legumes,black-eyed peas,3,2.96
33195,legumes,navy beans,1,4.99
33201,fruits,apples,2,3.85
33201,fruits,bananas,1,5.09
33201,vegetables,carrots,4,9.93
33205,fruits,oranges,4,7.89
33205,legumes,lentils,4,5.09
33205,vegetables,potatos,3,5.6
33205,vegetables,potatos,1,5.6
33211,legumes,chickpeas,4,8.18
33211,legumes,black-eyed peas,3,2.96
33211,vegetables,lettuce,3,9.69
33218,vegetables,potatos,4,5.6
33218,fruits,bananas,4,5.09
33227,fruits,oranges,2,7.89
33227,fruits,grapes,4,8.84
33227,vegetables,potatos,5,5.6
33229,vegetables,lettuce,5,9.69
33239,legumes,chickpeas,4,8.18
33239,legumes,navy beans,5,4.99
33242,legumes,chickpeas,4,8.18
33242,legumes,black-eyed peas,1,2.96
33242,legumes,black-eyed peas,4,2.96
33244,vegetables,broccoli,5,4.36
33257,fruits,grapes,3,8.84
33257,legumes,black-eyed peas,1,2.96
33258,fruits,grapes,5,8.84
33258,legumes,navy beans,1,4.99
33258,fruits,bananas,4,5.09
33265,vegetables,potatos,2,5.6
33265,vegetables,carrots,3,9.93
33265,legumes,navy beans,2,4.99
33271,legumes,chickpeas,2,8.18
33272,fruits,oranges,1,7.89
33272,vegetables,potatos,3,5.6
33272,fruits,oranges,5,7.89
33274,legumes,lentils,3,5.09
33274,fruits,grapes,4,8.84
33274,fruits,grapes,5,8.84
33278,fruits,apples,1,3.85
33278,legumes,chickpeas,1,8.18
33278,fruits,oranges,3,7.89
33278,fruits,apples,1,3.85
33280,fruits,grapes,4,8.84
33280,legumes,lentils,4,5.09
33280,fruits,apples,2,3.85
33291,vegetables,carrots,3,9.93
33291,vegetables,lettuce,1,9.69
33291,fruits,apples,4,3.85
33291,vegetables,broccoli,5,4.36
33299,legumes,lentils,1,5.09
33300,fruits,grapes,3,8.84
33310,vegetables,lettuce,1,9.69
33310,vegetables,carrots,2,9.93
33310,legumes,lentils,5,5.09
33310,vegetables,potatos,3,5.6
33317,legumes,navy beans,2,4.99
33317,vegetables,carrots,5,9.93
33319,vegetables,broccoli,4,4.36
33319,legumes,chickpeas,4,8.18
33319,vegetables,broccoli,1,4.36
33329,vegetables,carrots,5,9.93
33329,legumes,lentils,4,5.09
33329,legumes,chickpeas,2,8.18
33334,vegetables,carrots,4,9.93
33334,vegetables,lettuce,2,9.69
33345,legumes,lentils,1,5.09
33345,vegetables,lettuce,4,9.69
33356,vegetables,potatos,3,5.6
33356,vegetables,carrots,4,9.93
33356,legumes,navy beans,5,4.99
33364,legumes,navy beans,5,4.99
33364,vegetables,lettuce,2,9.69
33369,fruits,grapes,4,8.84
33369,vegetables,carrots,2,9.93
33369,vegetables,potatos,1,5.6
33379,legumes,navy beans,3,4.99
33379,vegetables,carrots,5,9.93
33379,vegetables,potatos,5,5.6
33390,vegetables,broccoli,3,4.36
33390,vegetables,carrots,1,9.93
33390,fruits,apples,5,3.85
33394,legumes,black-eyed peas,4,2.96
33394,fruits,bananas,3,5.09
33394,legumes,navy beans,5,4.99
33404,fruits,bananas,2,5.09
33404,legumes,navy beans,2,4.99
33404,vegetables,lettuce,5,9.69
33404,fruits,apples,1,3.85
33406,legumes,chickpeas,3,8.18
33406,legumes,lentils,4,5.09
33408,vegetables,potatos,5,5.6
33408,fruits,grapes,5,8.84
33408,vegetables,carrots,3,9.93
33408,legumes,lentils,2,5.09
33416,fruits,apples,3,3.85
33416,legumes,navy beans,3,4.99
33417,vegetables,broccoli,5,4.36
33417,legumes,chickpeas,4,8.18
33417,vegetables,carrots,3,9.93
33422,vegetables,potatos,3,5.6
33422,legumes,black-eyed peas,2,2.96
33422,legumes,chickpeas,4,8.18
33422,fruits,oranges,4,7.89
33428,legumes,lentils,5,5.09
33431,legumes,lentils,2,5.09
33431,vegetables,potatos,4,5.6
33435,legumes,chickpeas,2,8.18
33441,fruits,grapes,5,8.84
33441,fruits,oranges,2,7.89
33441,vegetables,potatos,2,5.6
33451,vegetables,lettuce,2,9.69
33451,legumes,black-eyed peas,4,2.96
33459,legumes,chickpeas,1,8.18
33459,vegetables,lettuce,1,9.69
33459,legumes,lentils,4,5.09
33464,vegetables,potatos,3,5.6
33464,fruits,oranges,3,7.89
33464,fruits,bananas,3,5.09
33464,fruits,oranges,2,7.89
33473,fruits,apples,5,3.85
33474,legumes,navy beans,5,4.99
33474,legumes,navy beans,5,4.99
33474,fruits,apples,1,3.85
33474,vegetables,potatos,1,5.6
33479,vegetables,broccoli,2,4.36
33487,fruits,grapes,3,8.84
33497,vegetables,lettuce,1,9.69
33497,fruits,apples,5,3.85
33503,,,1,9.69
33503,Vegetables,Potatos,5,5.6
33503,LEGUMES,NAVY BEANS,5,4.99
33503,Fruits,Bananas,4,5.09
33515,fruits,apples,2,3.85
33515,fruits,grapes,4,8.84
33515,vegetables,lettuce,4,9.69
33515,vegetables,broccoli,2,4.36
33526,vegetables,potatos,2,5.6
33526,fruits,grapes,4,8.84
33531,vegetables,potatos,1,5.6
33531,vegetables,potatos,4,5.6
33535,legumes,chickpeas,5,8.18
33536,legumes,chickpeas,3,8.18
33543,vegetables,potatos,5,5.6
33543,vegetables,potatos,3,5.6
33554,fruits,bananas,4,5.09
33554,vegetables,broccoli,5,4.36
33554,vegetables,broccoli,1,4.36
33554,fruits,bananas,5,5.09
33565,vegetables,potatos,2,5.6
33567,Legumes,Lentils,3,5.09
33567,,,5,2.96
33567,,,2,5.09
33567,,,4,5.6
33568,legumes,black-eyed peas,1,2.96
33568,fruits,apples,1,3.85
33568,legumes,black-eyed peas,2,2.96
33568,vegetables,potatos,4,5.6
33574,legumes,chickpeas,5,8.18
33574,fruits,oranges,1,7.89
33575,vegetables,broccoli,1,4.36
33575,vegetables,broccoli,4,4.36
33575,vegetables,carrots,3,9.93
33581,vegetables,broccoli,5,4.36
33581,vegetables,lettuce,1,9.69
33583,vegetables,potatos,5,5.6
33584,legumes,chickpeas,2,8.18
33591,vegetables,carrots,4,9.93
33591,legumes,navy beans,4,4.99
33591,legumes,lentils,4,5.09
33591,fruits,bananas,1,5.09
33599,legumes,navy beans,4,4.99
33599,fruits,apples,4,3.85
33601,legumes,chickpeas,1,8.18
33601,fruits,oranges,5,7.89
33601,legumes,black-eyed peas,1,2.96
33601,fruits,apples,3,3.85
33605,fruits,oranges,2,7.89
33616,legumes,chickpeas,1,8.18
33616,,,2,9.69
33617,vegetables,potatos,3,5.6
33617,legumes,navy beans,2,4.99
33617,vegetables,potatos,3,5.6
33617,fruits,bananas,3,5.09
33627,legumes,black-eyed peas,2,2.96
33627,fruits,bananas,1,5.09
33627,fruits,grapes,4,8.84
33637,FRUITS,BANANAS,4,5.09
33637,fruits,oranges,3,7.89
33646,vegetables,carrots,5,9.93
33646,fruits,apples,5,3.85
33646,legumes,navy beans,5,4.99
33651,fruits,grapes,4,8.84
33651,fruits,apples,4,3.85
33658,legumes,lentils,4,5.09
33658,legumes,navy beans,4,4.99
33658,fruits,bananas,2,5.09
33658,legumes,chickpeas,5,8.18
33663,fruits,bananas,5,5.09
33663,vegetables,potatos,4,5.6
33663,fruits,bananas,3,5.09
33673,legumes,navy beans,3,4.99
33686,vegetables,broccoli,2,4.36
33686,fruits,oranges,5,7.89
33686,fruits,oranges,4,7.89
33699,legumes,chickpeas,2,8.18
33699,vegetables,lettuce,4,9.69
33699,vegetables,lettuce,4,9.69
33699,fruits,bananas,5,5.09
33702,vegetables,lettuce,1,9.69
33702,fruits,bananas,4,5.09
33702,legumes,navy beans,3,4.99
33702,vegetables,broccoli,2,4.36
33717,vegetables,broccoli,3,4.36
33717,fruits,grapes,3,8.84
33717,vegetables,lettuce,5,9.69
33717,vegetables,carrots,3,9.93
33722,legumes,chickpeas,2,8.18
33722,fruits,apples,5,3.85
33722,fruits,apples,4,3.85
33727,fruits,apples,5,3.85
33727,vegetables,broccoli,5,4.36
33727,fruits,apples,3,3.85
33728,legumes,black-eyed peas,3,2.96
33728,fruits,grapes,4,8.84
33728,legumes,navy beans,4,4.99
33728,legumes,navy beans,3,4.99
33731,fruits,apples,5,3.85
33731,legumes,chickpeas,4,8.18
33731,legumes,lentils,5,5.09
33731,fruits,grapes,1,8.84
33739,fruits,grapes,2,8.84
33739,legumes,chickpeas,4,8.18
33739,legumes,black-eyed peas,1,2.96
33739,fruits,bananas,2,5.09
33745,vegetables,lettuce,1,9.69
33746,vegetables,potatos,4,5.6
33746,fruits,bananas,2,5.09
33746,vegetables,carrots,5,9.93
33746,legumes,lentils,5,5.09
33747,fruits,grapes,2,8.84
33747,vegetables,carrots,2,9.93
33747,vegetables,lettuce,5,9.69
33747,legumes,chickpeas,4,8.18
33749,fruits,bananas,5,5.09
33749,vegetables,potatos,4,5.6
33755,legumes,navy beans,3,4.99
33769,fruits,oranges,2,7.89
33769,legumes,lentils,3,5.09
33769,legumes,chickpeas,4,8.18
33769,legumes,navy beans,1,4.99
33779,fruits,grapes,1,8.84
33779,vegetables,potatos,5,5.6
33779,fruits,grapes,3,8.84
33779,fruits,oranges,3,7.89
33790,legumes,navy beans,4,4.99
33790,fruits,bananas,3,5.09
33794,legumes,black-eyed peas,2,2.96
33794,fruits,apples,3,3.85
33802,legumes,chickpeas,3,8.18
33802,fruits,grapes,5,8.84
33802,fruits,bananas,3,5.09
33802,legumes,lentils,3,5.09
33822,legumes,black-eyed peas,4,2.96
33822,vegetables,lettuce,3,9.69
33836,vegetables,potatos,4,5.6
33836,fruits,apples,1,3.85
33836,legumes,lentils,4,5.09
33836,fruits,grapes,1,8.84
33847,legumes,black-eyed peas,1,2.96
33851,fruits,bananas,3,5.09
33851,legumes,lentils,4,5.09
33851,legumes,navy beans,2,4.99
33851,legumes,navy beans,1,4.99
33862,vegetables,broccoli,2,4.36
33862,vegetables,lettuce,4,9.69
33862,vegetables,lettuce,1,9.69
